,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,categorical_feature_1
13,2,-1.8499485488711316,0.9363848188423215,-3.8476386802774236,-2.046677999988554,0.324025245288852,-1.7888441393496248,4.231834972221128,0.040130209066704274,0.5904020125544283,-3.948597153162409,-0.08179496686055582,1.0911753612000747,-1.6291790624445628,-0.056269285243937456,2.5513100030561247,-0.4139357487191869,0.16160149941437843,1.3974107229183352,-0.8478662166540254,1.0911753612000747,A
14,0,0.5540879450846142,-0.765718694036141,-1.7109412000632611,-0.06834707701729079,-0.4150070395254494,-1.2053379099654562,1.0412544272537636,-0.2545620266827787,-0.03519749759900512,0.8139072946187468,1.4026524140978232,2.8718234919030663,0.15347567469587256,2.609600777509289,1.2739318927330836,0.420940565693784,-3.9515583537353254,3.2638343533923373,-0.675578322497514,2.8718234919030663,C
15,2,-3.6961556525440273,-0.38191051835351686,12.745110126062498,-0.08254301768020286,-2.655060767442182,-1.8396262448532472,-0.1812601976526583,0.771293427558595,2.840562463491576,2.0037060024852704,1.0669819331038939,3.149038351989489,0.7386273597858012,-4.697162953486528,-3.588421585081005,0.5023254513358074,1.553868996272762,0.7573016483729725,-3.826786856652003,3.149038351989489,C
16,2,-0.6564577895661347,0.40355087995730643,7.25434348533367,-3.4652669375397402,0.4291093384942143,-1.9392339623702406,-1.0026751724179874,-0.8571819778338933,1.5373400155371586,-0.34246119900994343,0.002246897401078682,-0.662687053020545,-1.1018309854132278,0.22917355813933385,1.753849315906323,4.704091899288474,3.224561915897921,0.3797607018847199,-3.4791676729579817,-0.662687053020545,C
17,2,-0.1726383216173518,-0.09198746007838504,1.6327244773514717,1.7023399180012473,-0.9799913343110594,-3.584124825424063,-0.29090892659481304,-0.7005671389418958,1.1164150658933845,1.1665773172620817,1.8852734744274382,-4.15983993239527,-5.115827855629883,0.5103644822653984,-6.123873106157744,-0.6141087392249663,0.47327756653584174,1.7876667887760003,-4.267843307926569,-4.15983993239527,C
18,4,0.7653898688178717,-0.8252491009491719,-1.4208325400930457,-3.3703261320436835,-3.4168256958842993,-3.67909455078258,4.711755805770638,0.08199747684781084,-2.8779707573364903,2.781420642681628,0.883036386434916,-0.35121770337607405,-2.0905305043233504,0.6938737073631259,6.7170853654009255,2.6652195588868515,-1.252616334554998,0.5981453953147963,2.1003548467205255,-0.35121770337607405,A
19,2,-2.6133850294253147,0.2908906389725273,2.0962257267166597,-0.9242514605334978,1.8929966596639163,-3.007001924874391,0.8711504379080734,2.1343556252306186,1.6544609093672478,1.0818230512789575,-1.041574475839935,1.9557760101449069,-0.6160527157616894,-0.6118949096067946,-0.3525000973652471,-2.5745299157612425,0.2971065616696217,2.6897613396102034,-2.2145152005599096,1.9557760101449069,C
20,4,3.159320081850256,-0.913738447402893,-3.0719168681331745,2.5807090643573027,0.43473096829162483,-0.05222156257312513,0.11551656191192575,0.43676003050407786,-0.656340883912136,-2.148849526016254,-1.020711979993189,2.6918092947336394,-4.859970980249098,-0.9255233568358797,-8.816209603137072,0.8812877892357023,3.0779858575610555,1.816386824177458,-1.8174262540697899,2.6918092947336394,A
21,2,1.758071476583115,0.912922557301878,4.231104463924409,-0.6583967014828078,2.744839429238801,-4.103885843855753,-0.9821666017298513,1.660994161593008,0.6181140651915452,3.282730745194774,-0.10736128625395647,1.0139118670816374,0.856329192090911,1.8415416971722305,-0.47814416093952794,1.6596975327404722,3.1186131206813164,2.752947945573921,-2.387650829147152,1.0139118670816374,C
22,4,-0.7043737628452441,-0.9873877792327247,2.1614448410063094,-0.3636331225530286,0.4507658185028617,-1.7129403415287272,2.66093196777273,0.26848745388595063,0.27804419010593995,2.578417143891977,0.04492668441372243,-1.6811071371832926,-3.6263758154331036,0.5412390669208825,1.3691140491250775,1.2600826450223122,1.3483364492873198,4.290529681197564,-1.837832886478818,-1.6811071371832926,A
23,0,4.998404403342352,1.7273921711841569,0.8108245120546084,0.8858854711292056,0.18779121850085426,-1.2254862290632471,0.40536901023541416,-0.8973555930059409,1.4446736762987555,2.990220087346793,-0.7139835933177675,-1.0448451420171567,0.5972259051365637,-2.326814963840172,-5.267076001387879,-1.9797310853359362,0.22086764245984983,-1.7114033235167019,0.08066838062080764,-1.0448451420171567,C
24,1,2.8151361436869196,1.337847174382165,-5.254349636533837,-0.4665302762780502,2.9885945139947383,-0.32365012061170817,4.238487805735796,1.1262083262145748,3.2224317726026195,-1.4935205600156554,-0.21668418994041674,1.2311138738228824,-3.458216649497629,1.4331357212267286,-5.553133199184886,-1.846180448575903,3.9820756601261276,2.052496848752413,-1.9363852707299474,1.2311138738228824,A
25,1,1.5156645791102008,0.768170514469005,-2.307690732019123,4.346285140719486,-0.6668956701323151,-3.7104775635702674,3.5746733800113866,1.2133677213083098,0.02116533643875687,3.1670788281182944,-0.802934835186357,0.16558320537558405,0.5211906225523156,3.521749551745656,-0.749296480696601,0.1869129835536473,-4.6665338385397295,4.411368616744295,-1.5926505317489656,0.16558320537558405,B
26,2,-0.8444971548454082,0.4635481092643744,2.7657633944130735,0.19596660399961643,-5.074002313118277,-2.243068845485913,-2.424981614505828,-0.8042966481056143,1.8277448533265797,-0.013677801327727973,1.883456601910679,-1.0462073115138222,0.18455394390547789,3.928859570228186,-4.972223237571768,-0.6814897887239494,0.6005396468842207,1.5334701159151263,-1.813999823122388,-1.0462073115138222,C
27,4,-1.027235179796988,-2.4219544198734795,-2.469500366214859,-2.0269238624755537,-0.586862281073666,-0.42414962583638693,0.4997636640764901,-0.2623581328413924,-3.1304293526818103,1.2613026695179292,0.44128581633354336,-0.42698987715571046,-0.6198512970114619,-0.5147109656543919,6.546324765888297,-0.18999592984275102,-1.5661882244482455,-0.3356012715247546,3.70759706205424,-0.42698987715571046,A
28,1,3.516557635125939,-1.9973765568837822,-2.1494546357759536,-0.311453178941158,0.7655411785877093,-4.185317376498899,-1.4302302738152215,-0.14139023599192338,-0.09605361702692103,1.6370601872030597,-0.8854533032011542,-0.9495204446287865,-2.603192096232967,0.879904694173092,-2.036540056598724,0.2863592434439528,-4.2052958838587,-0.26142586928615386,-1.3148171864627434,-0.9495204446287865,A
29,4,1.1170568339825244,-1.3220743537543156,3.067787537189518,-0.32547127695095435,-4.373798602976365,2.076809688191257,0.3303142542481132,0.7082375416907751,3.4295237882062986,4.7008221364683465,-1.077268049108279,5.289502702740293,-2.374020228398773,0.9541716274522397,-7.22757975339584,0.6959536316193938,-0.6538896839923848,-4.143404858159631,1.1753238280730463,5.289502702740293,A
30,1,2.5089558601953614,-0.4671175812081626,-5.345027557642214,-0.1428771178589053,1.6574875532844082,-1.5873724175094648,1.3705645660788317,0.957145115194485,-1.2005227680176045,-0.662426080355032,-0.6979719807499669,-0.09234209221366393,-1.4369218488380566,3.794319507923184,-0.9654881075613532,1.8568581231740957,0.7479724951009433,-1.342091547902781,-1.5262246399311628,-0.09234209221366393,A
31,2,-2.857494977579871,-0.027272888997436434,-4.693198258964195,-2.9628682356387355,4.581412629712519,-3.1228514353196624,1.2540284977652896,2.272813399756624,-2.1753515623385713,-1.3977429499327534,-0.4960931569638287,1.3764405977782053,-4.785156245348379,1.3654797122085593,1.0285987655664308,-3.009723799005177,-0.8504880068087813,4.6276921909143365,-5.483958885626709,1.3764405977782053,C
32,4,0.8286097898995372,-0.39451436013773533,-2.1421995172351167,-1.5533077481340953,-0.8512758302803054,4.463222394893561,1.6417965845805638,0.20956703043069952,-3.303380360592359,1.9608029346404272,-2.367656207161454,-0.24206970738239017,1.9246093885549267,-0.8814383595530261,-1.2037542236293621,-3.479958678307263,3.753367382791975,-4.110644761848025,0.829126081038858,-0.24206970738239017,A
33,4,0.23414968923212834,0.6658757818924852,2.4071726197833576,-1.6648196792548948,-1.944798903307253,2.6079423636439656,-1.6412097239391112,0.07035688508957072,1.696952688239464,-1.9895125028813445,-0.8126413547654829,-1.7646776678402865,2.8017658773536565,-1.0542079076885686,-2.1216207851621136,-3.4900577239555908,3.5524060830486195,1.278070929485116,0.4339199552191779,-1.7646776678402865,A
34,2,2.349013271166482,0.8174129613681647,-1.6526040752304945,1.9234593801054123,-1.6157373976733154,-1.2840785324179504,-0.45988136692743864,-0.398790979266091,-1.2066770761426198,-2.462825090360083,0.5199506577481885,-4.5276769826843095,-1.4793861664642671,1.6304107069483507,-3.7319069497235975,1.2320309762836505,1.0017053368853688,1.5010328262563357,-2.8888377091374746,-4.5276769826843095,A
35,2,-1.9007101418794128,-0.6756690341009987,1.1708218037616478,-2.2787323249390816,1.6626092836390463,-2.6656787604163603,2.3184214918678143,0.2380880260913878,1.5467306126613725,-0.5699564238090223,1.931172702559887,0.09425621047779034,-1.6986367918002943,-2.363150031280422,2.0665808871515337,-1.2954127930987227,-2.0553632658162115,1.1462033536599923,-2.518245794291206,0.09425621047779034,C
36,4,-1.7452138007357831,-0.5555260861685287,-4.767308519575307,2.5145020588495743,1.743884290743679,3.9033921183807267,-3.1608177533529127,-0.04971430509030664,-2.5644872109695442,-4.614529871596479,1.030281346999573,0.5788344750008584,1.978814499937728,-3.6561048648710748,4.268255914681256,-1.1164495437793147,0.578391346974352,-1.9033421964241044,7.599620863538859,0.5788344750008584,A
37,2,-0.9582256246226178,-1.4237056387920615,-0.22227765982506073,1.3926559536699168,0.7989660122586636,-2.6208930480636394,4.027570545445799,0.49643385618218383,1.8021851157535353,-0.9481752220848919,1.8968277838793899,1.3755189824327947,2.1229925923048283,-0.3707474868651548,1.5096605311142746,-0.557734891532146,0.5433790736406467,2.313958479425796,0.0014514004970464234,1.3755189824327947,C
38,2,1.6423143522865038,-0.4765840388089485,-9.223351733185396,-0.3258789536844342,5.458710899546858,1.0764730537940599,0.30835978392489716,0.9519963629296385,-1.86420010349689,-3.651047405670964,-1.0908910240005345,2.9594415354688537,-1.32774775352177,2.190414567886167,0.6358917715387175,-1.000164392390627,1.289968176548122,2.3760633430829876,0.36484489069643866,2.9594415354688537,C
39,4,0.6472782454885219,-0.310245509893591,2.519695105408092,0.1523781802187966,-1.5324627966854805,0.3562816735472639,-0.054603033300559684,-2.228241484670525,1.8459776415270848,-1.610761966234862,-1.5021682815533386,0.32776526892655855,3.5878823280296075,-3.312286098601099,-1.7747715684946048,-2.7182619487563886,1.1128096663717786,0.29760206823231206,1.1366992998623155,0.32776526892655855,A
40,2,1.6510936010038963,-0.5470249450171245,1.562834323988667,-0.6342161546323061,-0.039409237654799506,-0.5629948792972238,4.610213965859874,-0.6402378363966766,1.1363599335871377,0.5722867720590593,-1.2287647446572922,-2.3240183592396684,-1.304074687352906,-1.1084348604823862,2.316705086511885,2.7887568303162533,-1.0520092661610594,0.7677169819862936,-2.012796361667211,-2.3240183592396684,A
41,0,-0.9974524502655236,0.21471307336150874,1.6080607162305507,1.6875008653489667,-2.465699529437226,0.09975372911260674,1.252919043341181,1.1942792502406054,-1.7150831256469674,-1.9462256295556233,1.018972168194944,-0.9585121881778266,3.441953351406578,1.0544745430664446,0.3004898627698961,0.7856390001621999,1.7787360567255348,1.939280931139106,-2.009391924936305,-0.9585121881778266,C
42,2,1.847641229858322,-1.6234503341961004,4.54654472574113,-4.503152448042547,-2.823054717718153,-2.178225387452351,-0.2404677954760522,0.3483131614601995,-1.9594303255132908,1.3036239020025564,-0.6160247676543933,3.1184367031669464,-2.3534763658752356,-1.1713353604913337,-2.7065155654261264,2.9905797254476743,4.412757969558612,-1.451224275855448,-2.293782057859777,3.1184367031669464,C
43,2,-2.6980499720680085,-0.48104753575709525,5.9287693057876005,-2.2357441105942164,0.06616116284534837,0.5725453389561194,0.36761877839381407,-0.17234508122096107,2.581692143804324,5.7454919770436685,-1.5425255138051581,-0.1496102211075939,-4.208621185582191,-1.2666850455100254,-2.040204705302194,-2.8623968367919574,-0.1727625870927306,1.7513299958623936,-2.4458851716074785,-0.1496102211075939,C
44,1,-1.4452096925162787,1.5515809031684473,4.256421583796526,-2.1407583201991356,-4.948006867536972,-0.5582914225661281,-1.4961522164355983,-0.35639333631730385,1.2049911313859492,-1.2370149700175241,-0.40081075241362896,-0.3574479695700793,-0.8532830083751283,1.4294269374085662,0.8411439729178273,3.6424398311087822,0.4595731314720256,-1.051007547574621,0.40436613886555384,-0.3574479695700793,A
45,2,2.5566163561343376,-0.05640040752045569,-1.5655735732361524,0.33922014206198203,-2.4392193618529396,0.27181110190753965,-2.001674686513604,0.7328881969827813,-0.1979864150247582,0.6354621805531511,-0.30244235222496163,-0.9445328272954591,-3.5558135730895053,2.835251945754285,-6.077682288196378,-1.073421324791735,0.18793577087274296,3.963845275633117,-1.578199836087498,-0.9445328272954591,A
46,4,-2.6452581033176883,1.1818122568269107,1.6965891944827551,1.03590296640015,1.5105443676392394,-0.7208424481060041,0.06620955453628632,1.9257436393151488,1.106674568253493,5.055164238528818,1.532022145266308,2.35595411275571,-3.2102867478796546,1.071070837221344,1.9429736796727135,0.2249065504725675,-0.512618084597859,2.8774660934350056,2.426910560789695,2.35595411275571,A
47,4,2.9894870806358247,-0.48462297764865736,2.000074766006489,-4.010161706369004,-1.5218751539530997,2.824254961365042,3.228666519101213,0.1639082623091611,-0.6645780872661572,4.728228220090211,-0.2990488020553709,1.2606564687971133,-0.42294554727300826,1.4454267376988232,1.1513931973966354,2.167956328840068,0.5501068449430554,-1.8215415063065323,-1.2775592853116295,1.2606564687971133,A
48,0,-1.3617415516871314,-0.10666264772022693,-1.444390659402582,2.9107018461922523,-0.3963512990143847,-1.8186292121496281,1.7557892853990311,0.04491405439099818,-3.363917636586082,-0.8869463717386503,-0.8686951282076953,-1.5460553103992631,1.308502236420508,-0.6551194547540512,-3.714881800114298,-1.19419596572742,3.535155631705551,-4.006131283447879,-2.7423126961090243,-1.5460553103992631,C
49,4,-3.0064717028740637,0.699744931107645,0.4014967220698459,-1.3373119300980525,-0.6061316489163406,-1.1367897277001313,0.4190210054690975,0.3668483367698606,-0.31878403636540886,0.49663500820960027,1.4610621908932888,1.6312723882027296,3.9558283831541985,-0.20095789612389367,4.971858013476525,-3.3947049238047153,0.029878776014089198,1.9151019514110499,2.963903934055122,1.6312723882027296,A
50,2,-0.8540874167636796,0.1343490551212452,3.495063570258062,-1.8756921666395683,1.0843757418534983,-1.8383479565060998,-2.1442289489146322,-1.2163417959611316,2.0171369384702946,2.28455118480379,1.0230988662834903,3.6469546036211833,-0.7204079678155796,-0.27418146536938304,-3.233773281891883,-2.0433329654345873,2.7083182625711424,0.7668597937551319,-0.36412422139961653,3.6469546036211833,C
51,1,1.5503965082418147,0.5200399860757746,-3.8811146848965703,0.5182573199803232,3.3256237853611,2.071371142046812,1.7833330151869295,-1.5707335527791928,-3.371811551971309,-2.1691797438351386,0.2512606660602761,-2.0259553576328657,2.1910881599103873,0.7498800656523551,7.858286951715846,5.02413853162353,2.062867318099842,-2.7442958344806083,2.64278422108091,-2.0259553576328657,A
52,2,-2.177368095173772,0.9779665301788035,5.122479355903368,3.9815978059108876,-2.490641064246312,1.9840638245461917,-1.1533926550626967,-1.8726025748343818,-0.056921977232854054,1.0883103416877316,0.7139813472766589,-5.5070420336037,-2.1337705690652524,-1.6249158127077,-0.6592902926987526,0.6815967438727335,0.15262642468702495,4.060083190617976,-0.3014756907095968,-5.5070420336037,C
53,2,1.8648765128261555,-0.3592099504318592,4.632750971984668,3.4093636642214302,-1.3772572140717396,-4.740781644451582,0.7350529838410719,-1.6281890891891286,4.812109039017571,1.1740350363583434,0.18067177742150542,-2.244664511693275,1.3267839564527568,2.425797419861008,-7.683637818634378,-2.2024664009937855,4.07077813080403,7.945260712656897,-3.497585603390037,-2.244664511693275,C
54,3,2.071131974994513,1.6294994897262636,-3.7710187697183795,-0.5921753904278128,-2.986996854988455,-0.877950034648109,0.8570762953100214,0.9189329131000387,-2.994907397698807,-4.1664009651126666,0.5908027952528051,-4.253163585152169,-2.418281515221994,3.0887781566782935,-1.8416042676343864,4.898895616051474,3.55788439028329,-4.50226896062616,-2.2696074081205855,-4.253163585152169,A
55,0,3.564606187234908,-0.8194604007334141,2.08539510453476,-2.2402332378789427,-0.6204688889795605,2.6235140279481675,2.2034810247045447,1.2410704405938522,-0.7387747707777469,1.2642329726963388,1.1740097914465686,-2.4182335178353584,1.783375342623155,0.9686668501219248,3.9833881403106655,2.4318598575186425,-0.7042216065364558,3.066875413709022,-1.773892760120057,-2.4182335178353584,C
56,2,5.285060777493616,-1.3216587418252044,-9.763199224812283,1.3312138168345284,1.8436726997334651,-1.507530662853052,1.924806441301217,0.3889796584187737,0.8096119628517705,-2.2045205847482876,-1.3095641129641546,6.207692975603418,2.485325619221612,2.549888512349417,-3.691320079596755,-1.4229119957130032,3.898533287141615,-0.7845560661713068,5.410517657358807,6.207692975603418,C
57,0,-1.3683174085686183,0.7703534952925932,0.11173805567238596,-3.1310729492298583,-0.09972366142391606,-1.6285688513321992,-0.5580463041718348,-1.3996815744094846,1.3602274056884118,-2.152034204994392,0.5763042021249288,1.5597551641972043,1.6661136079236343,3.1525208649441274,2.89385757723175,-0.739239070893415,-2.0387462644346894,4.112667058689283,-2.1568306312623364,1.5597551641972043,C
58,1,1.6137291243005438,-1.5259353493469348,0.2770041525494563,-3.5682740169417992,-1.8492222359712807,-0.31658129117295764,-1.828829104245758,-0.8312423823889714,-0.3939735143221942,-2.068615618322201,0.7855638518760859,4.756674289939608,-2.5296174747224716,0.7056764350917858,-3.8032523088782013,2.3754072776269157,3.433492326530579,-1.028018053764727,-0.6319744602241456,4.756674289939608,A
59,2,-0.8724612368469454,0.754276405298616,6.9802818714814325,-2.0919255891331625,-1.873248739625127,-2.455260290808028,0.28791411152142643,0.09482288688643566,4.1948435183678505,3.2351882520808877,0.3329323908211949,-2.096808006483877,1.2523340816558366,1.9932417664753825,-1.4786278373953348,-1.056994016075492,1.7163933044688413,1.4050230768854362,-2.802727116524037,-2.096808006483877,C
60,1,0.2861062376200707,-1.9400157523888124,0.21164028365304524,0.23895256064444062,-1.3113782154325264,0.47760082804816484,2.9837116264775783,0.5419348406209068,-0.7978259797149834,2.435373215533978,-1.2343702934018874,0.3718882526211923,-1.53591297565574,-1.3764940275124795,-3.486739228731501,-0.5222598087023999,-2.0250548106783666,-4.381922364315354,-3.0583533235999765,0.3718882526211923,A
61,2,3.4564989359918896,0.8558759132861196,-3.315028987540654,-0.42991003815469664,1.2692391342791596,-3.656788068860367,-0.26111305234108695,-1.3344167053629392,-0.008920549178823872,1.5300585886190796,-1.2237328286282987,1.3200267947271405,1.168148094708469,1.4540239059669489,-3.04919541503225,-4.671933090385477,2.5171103770502876,4.947631510703223,0.9732423016351358,1.3200267947271405,C
62,4,-1.4532142015282878,-1.2059178131160628,0.9723460059909874,0.2872610443869107,-0.8329651281197896,-2.314466982182948,1.1181145336697391,0.432697366313065,-0.3167209599054168,0.418777591510347,0.37499374495737914,4.000240584356844,0.89748543159339,-0.5738954242345559,-2.3374602473271398,-1.2897464941375671,-0.3902102739455676,-0.22251048325699904,-1.7859867615515386,4.000240584356844,A
63,4,-1.5314783552881983,0.07914477521355051,1.1170707551614367,0.73803987071405,-1.7503903459519634,-1.6734906592403163,2.4365382716084008,1.0174609952849867,-0.6023209755737619,1.2445721060893282,-0.2106527203704335,1.4806404347625945,0.11024156151548506,0.8762358039816848,-1.4598175655572243,0.48016040237040636,0.1696950936508638,-1.1435786100062257,-2.193081376999576,1.4806404347625945,A
64,2,-2.093352030291783,0.13806216069422927,6.264638629155731,2.25973327599377,-3.576318331823245,-0.47774413228147916,-1.2720083843464614,-0.16990035468883954,3.858055511254325,-0.16370163838232207,-0.2042498233155368,-0.9394325141159391,-1.3240600561272635,2.8102826711764366,-6.0498133730502595,1.9380446516967904,3.3048139243504653,2.259651638687797,-2.7874358891678717,-0.9394325141159391,C
65,2,-3.5785727097074256,-1.5950322460371127,4.282481148093909,-1.874923361643579,-1.3378247426306835,0.865869582195742,4.1196068336360465,-0.6022546948421529,1.4218574686036376,-1.6448313845369786,-1.548226977161659,0.4084081562350843,-3.1031856485249,-4.9590959241990085,0.7687451164373833,0.4020384972520842,-1.5762417673494502,-0.13558115463807016,-3.6488749142656367,0.4084081562350843,C
66,2,2.5831224620702016,-2.0149568569584155,-3.906309794966496,-0.3265866841463133,-2.0647859940260322,-2.709886808437869,-1.4657686522223823,-1.4811218462901912,-2.126616745329494,-0.7340544453213619,0.8280544505605816,-3.635811956899889,-2.5640083443684696,1.0864799582644435,-3.4986873355190644,-1.0606206650405143,-2.0791011581500416,-1.4171646375806817,-1.6673043339572182,-3.635811956899889,C
67,4,2.219807523701425,-0.0952072213575754,2.693535423575768,-0.7973172310275533,-2.212207512100823,0.5022028666484958,2.2956880821931103,0.37279834202119044,-0.5019673625506843,0.11681785932535652,1.458207936481076,-0.5807997820011027,2.8322867944184877,-1.489303395678666,0.6300568176398964,0.8707242513549839,3.04050173963149,0.5811613629657774,0.30694728227898427,-0.5807997820011027,A
68,4,-2.462623582311744,0.6708377295754332,0.8202327969714793,-1.5593052387279671,4.128254711489554,-0.5485724480997086,-3.886670113110218,-1.0715508598761865,1.4438556261762279,-0.5679906111886733,-0.889015322846566,4.237348070252839,-0.735120557157101,-1.6900674786816143,2.525046225951883,-1.0172281720543364,0.25154110323032663,0.8288464600922533,3.0346388442039216,4.237348070252839,A
69,4,0.7617155918288955,0.7622182570953185,-0.9723661527204087,1.1394244342650581,0.9672756154642089,-2.010149396828431,2.3697746755722022,0.9680240965042116,-0.38891904662770926,2.025929576585112,-0.1760676742798513,1.8582056565982483,5.257584556953662,0.5824844262862868,4.22019003409894,0.6600002469731049,-1.47188179829545,-3.138133633596109,2.6461119241904414,1.8582056565982483,A
70,4,5.360458827248007,-1.333924684476741,-1.7598800810756814,-1.1618818010147738,-1.8827142919626838,2.6570202748561544,2.3727789321483486,0.1897688494414932,-5.87105683058079,3.438717025939331,0.15204021064014,0.525345964479827,-3.793231805138676,-2.2012398634219466,-3.511008075214998,2.523565201288069,3.784135405665338,-3.6841413687777957,-0.16947716256703357,0.525345964479827,A
71,3,-0.1975215034813512,-1.0390147378420886,12.040449275405974,-1.4550792731644697,-1.9932745885999728,-0.7763996986292093,-1.5666336095080517,-0.20148786095158724,3.6853909993966507,3.2940023299824603,1.588397816182607,0.03685562318436944,1.9865098002382071,-2.6996238380575055,-5.366817215598971,0.06473506904014362,4.27154561408698,-2.1163933971911515,-3.387807618976552,0.03685562318436944,A
